read_best,seed,tag,task,cpu,gpus,debug,verbose,num_workers,test_all,test,phase,version,graph_dir,data_dir,log_path,load,ts_mask,add_flat,add_diag,flat_first,random_g,sample_layers,flat_nhid,model,batch_size,fc_dim,main_dropout,main_act_fn,batch_norm_loc,epochs,l2,lr,sch,class_weights,clip_grad,use_amp,auto_lr,auto_bsz,attn,lstm_indim,lstm_layers,lstm_nhid,lstm_pooling,lstm_dropout,bilstm,lstm_attn_units,lstm_attn_hops,dynamic_g,edge_weight,g_version,ns_size1,ns_size2,gnn_name,flatten,inductive,self_loop,diag_to_gnn,gnn_indim,gnn_outdim,dg_k,sgc_layers,sgc_k,no_sgc_bias,sgc_norm,gcn_nhid,gcn_layers,gcn_activation,gcn_dropout,gat_nhid,gat_layers,gat_n_heads,gat_n_out_heads,gat_activation,gat_featdrop,gat_attndrop,gat_negslope,gat_residual,sage_nhid,mpnn_nhid,mpnn_step_mp,mpnn_step_s2s,mpnn_layer_s2s,lg_version,lg_alpha,fp_emb,fp_logits,ns_sizes,flat_after,read_lstm_emb,classification,out_dim,num_cls,final_act_fn,lstm_attn_type,lstm_outdim,lstm_last_ts_dim,add_last_ts,num_gpus,multi_gpu,ray_dir,num_flat_feats,test_acc,test_prec0,test_prec1,test_rec0,test_rec1,test_auroc,test_auprc,test_minpse,test_f1macro,test_acc_lstm,test_prec0_lstm,test_prec1_lstm,test_rec0_lstm,test_rec1_lstm,test_auroc_lstm,test_auprc_lstm,test_minpse_lstm,test_f1macro_lstm,test_loss,test_loss_lstm,test_tot_loss
False,1,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.8048470616340637,0.964065432548523,0.28960710763931274,0.8145267963409424,0.7135050892829895,0.8527714532667284,0.4355874606938377,0.44418423106947696,0.6474999069475181,0.7668486833572388,0.9560752511024475,0.24023769795894623,0.7778788805007935,0.6627634763717651,0.7931362436589134,0.35034885988106307,0.3686635944700461,0.6052342644171054,0.48485639691352844,0.5634739995002747,0.7910374402999878
False,2,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.7988630533218384,0.9648827910423279,0.2840490937232971,0.8069159388542175,0.7228727340698242,0.8531706853359001,0.4335637069333681,0.43356643356643354,0.6433485930777193,0.7626599073410034,0.9576958417892456,0.2393939346075058,0.7715916633605957,0.6783762574195862,0.7955295695216602,0.3529351486380835,0.36973478939157567,0.6042644983487029,0.4813782572746277,0.5568143129348755,0.7839405536651611
False,3,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.8047722578048706,0.9643347263336182,0.28991463780403137,0.8141958713531494,0.7158470153808594,0.8535642343862934,0.43414662319578284,0.4371584699453552,0.6478097056139632,0.7684942483901978,0.9568220973014832,0.24276800453662872,0.7791197896003723,0.6682279706001282,0.7961691028734893,0.34709577814706244,0.3669008587041374,0.6075114247394126,0.48373734951019287,0.5577498078346252,0.7868080139160156
False,4,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.805520236492157,0.9634622931480408,0.289498895406723,0.8158504366874695,0.7080405950546265,0.8525321206804537,0.4410448956772561,0.43950039032006244,0.6472492639803944,0.7685690522193909,0.9564555287361145,0.242251917719841,0.7795334458351135,0.665105402469635,0.7957028693045174,0.3595161674728051,0.3736434108527132,0.6070635060263259,0.48546066880226135,0.5583087801933289,0.7888350486755371
False,5,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.8024534583091736,0.9644999504089355,0.2874999940395355,0.8113831877708435,0.7181889414787292,0.8507707723377511,0.4370706009158028,0.44808743169398907,0.6459816653395816,0.7601915001869202,0.9564234614372253,0.23550425469875336,0.7698544263839722,0.6690086126327515,0.7918266307293224,0.3564613004695155,0.3695150115473441,0.6007155462745388,0.4844629466533661,0.5603392720222473,0.7889406681060791
False,6,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.777844250202179,0.9678776860237122,0.26703447103500366,0.7801952362060547,0.7556596398353577,0.8538154496481954,0.4359183966103922,0.4395946999220577,0.6292899960070132,0.735357940196991,0.959479808807373,0.2223862260580063,0.7385010123252869,0.7056986689567566,0.7952740919956749,0.358349645660307,0.3731459797033568,0.5864039260999703,0.4769817888736725,0.5524834394454956,0.7771908044815063
False,7,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.8278105854988098,0.9609948992729187,0.31470054388046265,0.8438120484352112,0.6768149733543396,0.8537740540227765,0.43757077048064885,0.4488680718188915,0.6641162713274128,0.7932530641555786,0.9521823525428772,0.2576005160808563,0.8121277093887329,0.6151444315910339,0.7949335629272919,0.3505345306156229,0.37158469945355194,0.6198648826034912,0.4930866062641144,0.5661734938621521,0.8007345199584961
False,8,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.8028274178504944,0.9663509130477905,0.2905718684196472,0.8101422786712646,0.7338017225265503,0.8541264657667864,0.44185875973641664,0.44254658385093165,0.648838211145619,0.7583214640617371,0.95782071352005,0.23620130121707916,0.7664626240730286,0.6814988255500793,0.7957605067392853,0.3572318425153122,0.3700234192037471,0.6011685553555547,0.4793979227542877,0.5546730756759644,0.7807967066764832
False,9,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.8012566566467285,0.964352548122406,0.28593653440475464,0.8101422786712646,0.717408299446106,0.8501644652718472,0.4316943435127218,0.43681747269890797,0.6447227326320858,0.7580971121788025,0.9554526805877686,0.23239243030548096,0.7682825922966003,0.6619828343391418,0.7887127239173977,0.34098847410424893,0.3669008587041374,0.5978610116093392,0.4871848523616791,0.5652744174003601,0.7943441867828369
False,10,,ihm,False,-1,False,False,8,False,False,test,e25biLSTM64mpnn64out512flat64_lr0.000693634cw_l21.71462e-05ns20,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/graphs/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/eICU_data/mmap/,/homes/ecr38/PycharmProjects/eICU-GNN-LSTM/local_log/ihm/tm_flatd/lstmgnn/lstmmpnn1_alpha0.543381_graphV2d,,True,True,True,False,False,,64,lstmgnn,32,32,0.485793,relu,,25,1.71462e-05,0.000693634,plateau,"tensor([ 1.1055, 10.4796])",0,False,False,False,False,34,2,64,last,0.2,True,16,4,False,False,2d,20,10,mpnn,False,False,False,False,64,512,3,1,2,False,,64,1,relu,0.5,64,1,8,8,elu,0.6,0.6,0.2,False,64,64,4,6,3,1,0.543381,False,False,20,True,False,True,2,2,,,64,64,True,1,False,/homes/ecr38/ray_results/,576,0.8339442014694214,0.959489643573761,0.32155072689056396,0.8523328900337219,0.6604215502738953,0.8548498236455946,0.4371302106990769,0.4450506625097428,0.6676289120306786,0.8017054200172424,0.9516607522964478,0.2655715346336365,0.8224685788154602,0.6057767271995544,0.7973363497247093,0.3539930785067966,0.37782982045277125,0.6258104122379015,0.49796146154403687,0.5715662837028503,0.8085397481918335
